timestamp,packetLength,info,networkInterface.sourceMAC, networkInterface.destinationMAC,internet.sourceIP,internet.destinationIP,internet.protocol,TCP.sourcePort,TCP.destinationPort,TCP.flags,TCP.calculatedWindowSize,UDP.sourcePort,UDP.destinationPort,MQTT.flags,MQTT.message,MQTT.topic,MQTT.messageLength,MQTT.frameCounter
1517690332752084,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,98.8821683557,fakeSensor2/sound,32,1
1517690332752125,66,1883  >  52588 [ACK] Seq=67 Ack=53339 Win=227 Len=0 TSval=1412723 TSecr=1625999,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690333824518,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,104.664318069,fakeSensor2/sound,32,1
1517690333824534,66,1883  >  52588 [ACK] Seq=67 Ack=53373 Win=227 Len=0 TSval=1412991 TSecr=1626268,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690334562818,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,113.562694748,fakeSensor3/sound,32,1
1517690334562852,66,1883  >  59662 [ACK] Seq=67 Ack=53533 Win=227 Len=0 TSval=1413176 TSecr=1295897,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690335112736,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,86.2239005597,fakeSensor2/sound,32,1
1517690335112765,66,1883  >  52588 [ACK] Seq=67 Ack=53407 Win=227 Len=0 TSval=1413313 TSecr=1626586,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690336374357,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,82.3458934928,fakeSensor3/sound,32,1
1517690336374373,66,1883  >  59662 [ACK] Seq=67 Ack=53567 Win=227 Len=0 TSval=1413629 TSecr=1296350,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690336631074,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,80.1658913272,fakeSensor2/sound,32,1
1517690336631093,66,1883  >  52588 [ACK] Seq=67 Ack=53441 Win=227 Len=0 TSval=1413693 TSecr=1626969,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690336901538,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,67.5784491614,fakeSensor3/sound,32,1
1517690336901569,66,1883  >  59662 [ACK] Seq=67 Ack=53601 Win=227 Len=0 TSval=1413761 TSecr=1296481,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690337983444,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,68.7525060126,fakeSensor2/sound,32,1
1517690337983476,66,1883  >  52588 [ACK] Seq=67 Ack=53475 Win=227 Len=0 TSval=1414031 TSecr=1627307,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690338607709,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,45.1620795189,fakeSensor2/sound,32,1
1517690338607761,66,1883  >  52588 [ACK] Seq=67 Ack=53509 Win=227 Len=0 TSval=1414187 TSecr=1627463,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690338612664,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,106.227263613,fakeSensor3/sound,32,1
1517690338612696,66,1883  >  59662 [ACK] Seq=67 Ack=53635 Win=227 Len=0 TSval=1414188 TSecr=1296909,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690339120444,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,92.365549211,fakeSensor3/sound,31,1
1517690339120483,66,1883  >  59662 [ACK] Seq=67 Ack=53668 Win=227 Len=0 TSval=1414315 TSecr=1297036,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690339540503,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,62.6759819369,fakeSensor2/sound,32,1
1517690339540524,66,1883  >  52588 [ACK] Seq=67 Ack=53543 Win=227 Len=0 TSval=1414420 TSecr=1627696,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690340549564,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,86.7020584915,fakeSensor3/sound,32,1
1517690340549634,66,1883  >  59662 [ACK] Seq=67 Ack=53702 Win=227 Len=0 TSval=1414673 TSecr=1297393,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690340862712,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,100.715825313,fakeSensor2/sound,32,1
1517690340862742,66,1883  >  52588 [ACK] Seq=67 Ack=53577 Win=227 Len=0 TSval=1414751 TSecr=1628027,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690341309119,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,117.154976499,fakeSensor3/sound,32,1
1517690341309136,66,1883  >  59662 [ACK] Seq=67 Ack=53736 Win=227 Len=0 TSval=1414862 TSecr=1297583,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690341800396,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,91.2091436817,fakeSensor2/sound,32,1
1517690341800431,66,1883  >  52588 [ACK] Seq=67 Ack=53611 Win=227 Len=0 TSval=1414985 TSecr=1628258,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690342242334,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,77.0048138707,fakeSensor3/sound,32,1
1517690342242368,66,1883  >  59662 [ACK] Seq=67 Ack=53770 Win=227 Len=0 TSval=1415096 TSecr=1297817,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690342364644,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,106.729805419,fakeSensor2/sound,32,1
1517690342364668,66,1883  >  52588 [ACK] Seq=67 Ack=53645 Win=227 Len=0 TSval=1415126 TSecr=1628402,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690343689682,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,37.2179993484,fakeSensor2/sound,32,1
1517690343689720,66,1883  >  52588 [ACK] Seq=67 Ack=53679 Win=227 Len=0 TSval=1415458 TSecr=1628734,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690343899412,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,44.2816403111,fakeSensor3/sound,32,1
1517690343899448,66,1883  >  59662 [ACK] Seq=67 Ack=53804 Win=227 Len=0 TSval=1415510 TSecr=1298231,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690345070310,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,114.866693976,fakeSensor3/sound,32,1
1517690345070346,66,1883  >  59662 [ACK] Seq=67 Ack=53838 Win=227 Len=0 TSval=1415803 TSecr=1298524,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690345522778,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,74.6001714897,fakeSensor2/sound,32,1
1517690345522813,66,1883  >  52588 [ACK] Seq=67 Ack=53713 Win=227 Len=0 TSval=1415916 TSecr=1629192,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690346271122,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,71.387492904,fakeSensor3/sound,31,1
1517690346271143,66,1883  >  59662 [ACK] Seq=67 Ack=53871 Win=227 Len=0 TSval=1416103 TSecr=1298824,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690346884394,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,76.0425266179,fakeSensor2/sound,32,1
1517690346884427,66,1883  >  52588 [ACK] Seq=67 Ack=53747 Win=227 Len=0 TSval=1416256 TSecr=1629532,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690347343641,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,82.5640357201,fakeSensor3/sound,32,1
1517690347343673,66,1883  >  59662 [ACK] Seq=67 Ack=53905 Win=227 Len=0 TSval=1416371 TSecr=1299092,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690348121193,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,44.6993405679,fakeSensor2/sound,32,1
1517690348121227,66,1883  >  52588 [ACK] Seq=67 Ack=53781 Win=227 Len=0 TSval=1416566 TSecr=1629842,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690348245315,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,55.0624448982,fakeSensor3/sound,32,1
1517690348245331,66,1883  >  59662 [ACK] Seq=67 Ack=53939 Win=227 Len=0 TSval=1416597 TSecr=1299317,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690349324478,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,76.3184758499,fakeSensor3/sound,32,1
1517690349324523,66,1883  >  59662 [ACK] Seq=67 Ack=53973 Win=227 Len=0 TSval=1416866 TSecr=1299587,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690349435422,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,93.3797681746,fakeSensor2/sound,32,1
1517690349435454,66,1883  >  52588 [ACK] Seq=67 Ack=53815 Win=227 Len=0 TSval=1416894 TSecr=1630170,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690350338886,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,56.2224715509,fakeSensor2/sound,32,1
1517690350338909,66,1883  >  52588 [ACK] Seq=67 Ack=53849 Win=227 Len=0 TSval=1417120 TSecr=1630396,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690350612616,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,48.8290958375,fakeSensor3/sound,32,1
1517690350612634,66,1883  >  59662 [ACK] Seq=67 Ack=54007 Win=227 Len=0 TSval=1417188 TSecr=1299909,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690351481411,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,55.2882367588,fakeSensor3/sound,32,1
1517690351481428,66,1883  >  59662 [ACK] Seq=67 Ack=54041 Win=227 Len=0 TSval=1417406 TSecr=1300126,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690351820325,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,49.1866637341,fakeSensor2/sound,32,1
1517690351820365,66,1883  >  52588 [ACK] Seq=67 Ack=53883 Win=227 Len=0 TSval=1417490 TSecr=1630766,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690352549560,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,105.012881041,fakeSensor3/sound,32,1
1517690352549594,66,1883  >  59662 [ACK] Seq=67 Ack=54075 Win=227 Len=0 TSval=1417673 TSecr=1300393,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690352909746,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,91.8669843401,fakeSensor2/sound,32,1
1517690352909766,66,1883  >  52588 [ACK] Seq=67 Ack=53917 Win=227 Len=0 TSval=1417763 TSecr=1631039,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690353426194,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,69.1521063484,fakeSensor2/sound,32,1
1517690353426220,66,1883  >  52588 [ACK] Seq=67 Ack=53951 Win=227 Len=0 TSval=1417892 TSecr=1631168,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690353441664,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,28.5786117344,fakeSensor3/sound,32,1
1517690353441684,66,1883  >  59662 [ACK] Seq=67 Ack=54109 Win=227 Len=0 TSval=1417896 TSecr=1300616,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690354090908,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,112.75653259,fakeSensor3/sound,31,1
1517690354090947,66,1883  >  59662 [ACK] Seq=67 Ack=54142 Win=227 Len=0 TSval=1418058 TSecr=1300779,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690355288452,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,20.9788763495,fakeSensor2/sound,32,1
1517690355288489,66,1883  >  52588 [ACK] Seq=67 Ack=53985 Win=227 Len=0 TSval=1418357 TSecr=1631633,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690355819622,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,49.4511556576,fakeSensor2/sound,32,1
1517690355819648,66,1883  >  52588 [ACK] Seq=67 Ack=54019 Win=227 Len=0 TSval=1418490 TSecr=1631766,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690355838963,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,62.381998517,fakeSensor3/sound,31,1
1517690355838989,66,1883  >  59662 [ACK] Seq=67 Ack=54175 Win=227 Len=0 TSval=1418495 TSecr=1301215,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690357086766,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,72.1828162567,fakeSensor3/sound,32,1
1517690357086785,66,1883  >  59662 [ACK] Seq=67 Ack=54209 Win=227 Len=0 TSval=1418807 TSecr=1301528,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690357668194,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,117.368008384,fakeSensor3/sound,32,1
1517690357668238,66,1883  >  59662 [ACK] Seq=67 Ack=54243 Win=227 Len=0 TSval=1418952 TSecr=1301673,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690357751064,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,72.7322370318,fakeSensor2/sound,32,1
1517690357751091,66,1883  >  52588 [ACK] Seq=67 Ack=54053 Win=227 Len=0 TSval=1418973 TSecr=1632249,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690359390948,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,72.1172034331,fakeSensor3/sound,32,1
1517690359390982,66,1883  >  59662 [ACK] Seq=67 Ack=54277 Win=227 Len=0 TSval=1419383 TSecr=1302104,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690359639294,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,103.074545883,fakeSensor2/sound,32,1
1517690359639336,66,1883  >  52588 [ACK] Seq=67 Ack=54087 Win=227 Len=0 TSval=1419445 TSecr=1632721,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690360752925,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,34.0870152018,fakeSensor3/sound,32,1
1517690360752943,66,1883  >  59662 [ACK] Seq=67 Ack=54311 Win=227 Len=0 TSval=1419723 TSecr=1302444,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690361345677,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,70.4799247715,fakeSensor2/sound,32,1
1517690361345696,66,1883  >  52588 [ACK] Seq=67 Ack=54121 Win=227 Len=0 TSval=1419872 TSecr=1633148,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690362694985,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,78.8945728354,fakeSensor3/sound,32,1
1517690362695023,66,1883  >  59662 [ACK] Seq=67 Ack=54345 Win=227 Len=0 TSval=1420209 TSecr=1302930,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690363187074,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,31.1980530545,fakeSensor2/sound,32,1
1517690363187108,66,1883  >  52588 [ACK] Seq=67 Ack=54155 Win=227 Len=0 TSval=1420332 TSecr=1633608,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690363304914,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,80.9404792379,fakeSensor3/sound,32,1
1517690363304938,66,1883  >  59662 [ACK] Seq=67 Ack=54379 Win=227 Len=0 TSval=1420361 TSecr=1303081,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690363960352,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,31.2357030315,fakeSensor2/sound,32,1
1517690363960390,66,1883  >  52588 [ACK] Seq=67 Ack=54189 Win=227 Len=0 TSval=1420525 TSecr=1633802,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690364437487,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,75.0147758545,fakeSensor3/sound,32,1
1517690364437525,66,1883  >  59662 [ACK] Seq=67 Ack=54413 Win=227 Len=0 TSval=1420645 TSecr=1303365,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690364493093,100,Publish Message,08:00:27:71:f1:05,08:00:27:53:41:85,192.168.1.7,192.168.1.5,MQTT,52588,1883,0x018,229,-1,-1,0x30,60.9492290522,fakeSensor2/sound,32,1
1517690364493125,66,1883  >  52588 [ACK] Seq=67 Ack=54223 Win=227 Len=0 TSval=1420658 TSecr=1633935,08:00:27:53:41:85,08:00:27:71:f1:05,192.168.1.5,192.168.1.7,TCP,1883,52588,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690364641467,42,Who has 192.168.1.7? Tell 192.168.1.5,08:00:27:53:41:85,08:00:27:71:f1:05,PcsCompu_53:41:85,PcsCompu_71:f1:05,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517690364641620,60,192.168.1.7 is at 08:00:27:71:f1:05,08:00:27:71:f1:05,08:00:27:53:41:85,PcsCompu_71:f1:05,PcsCompu_53:41:85,ARP,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1517690365259598,100,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,84.9830351821,fakeSensor3/sound,32,1
1517690365259620,66,1883  >  59662 [ACK] Seq=67 Ack=54447 Win=227 Len=0 TSval=1420850 TSecr=1303571,08:00:27:53:41:85,08:00:27:0e:06:81,192.168.1.5,192.168.1.4,TCP,1883,59662,0x010,227,-1,-1,-1,-1,-1,-1,1
1517690365769302,99,Publish Message,08:00:27:0e:06:81,08:00:27:53:41:85,192.168.1.4,192.168.1.5,MQTT,59662,1883,0x018,229,-1,-1,0x30,86.857670537,fakeSensor3/sound,31,1
